thumb_mcp, thumb_pip, thumb_hes, index_mcp, index_pip, middle_mcp, middle_pip,Label
217.25,219.5,180.5,184.25,214,193.5,163.75,2
217.25,218.5,179.5,185.5,214.5,193.75,164.5,2
215.25,218.25,180,186.25,214.75,194,163,2
217.25,220.5,181.25,186.25,213.75,193,163.5,2
216.25,219,179,185,215.5,194.5,164.75,2
215.5,219.5,181,187.5,216,193,163.5,2
216.5,219.5,180.5,184.25,215,193.5,164,2
216.25,219,180,186,216.25,194.25,163,2
217.25,219.25,180.75,186,215.5,193,163.5,2
216.25,219.5,180,185.75,216,194,163.75,2
217,220.5,181,186,215.25,193.25,162.75,2
216.75,219,179.25,186,215,195,163.75,2
215.5,219.25,180,186.5,214.25,194,162.75,2
216.75,220.75,180.25,186.25,213.5,193.25,165,2
217.25,219,180,185.75,216,194.25,163.25,2
216.5,219.5,180.5,187.25,216.25,193.5,164,2
216.5,219.5,181,186.75,215.5,194,164.25,2
217.25,219.5,180,187,217.5,194.25,164.5,2
216.75,219.25,179.75,186.25,214.25,194.5,163.75,2
216.75,219.25,181,187.75,215.25,195,164,2
216.75,220,180.25,186,213.5,192.75,163,2
217,219,179.75,186.25,215,196,164.5,2
215.25,219.5,181.75,187,215.5,194.25,163.75,2
216.75,220.25,181.75,186,214.75,194,163.25,2
216.75,219.75,181.25,186.25,214,193.75,163,2
216.25,219.75,178.75,185.5,215,194.5,163.5,2
216.5,219.25,180.25,187,215.5,195,163.5,2
216.75,220.5,180.5,187,216,194,164.5,2
216.75,219.5,179.5,186.5,215.25,195,164.25,2
216.25,219,180,187,215.75,194,163,2
216.5,220.75,180.5,186.25,213.5,194.25,163.75,2
216,219.5,180,187,214.75,194.75,163.75,2
215.75,220,180,186.5,215.5,193.75,164,2
216.25,219.75,180.75,187,215.5,193.75,164,2
217.5,220,180.75,187.5,213.25,194.25,164,2
216.75,219.25,180.5,187,215.5,194.25,164.25,2
217,217.75,180,186.5,213.5,194,163.5,2
216.25,219,180.75,187.25,215.5,193.75,163.75,2
216.5,219,180.25,186.5,214.5,195.5,163.5,2
215.5,218.75,180.25,187.5,214,194,164.25,2
216.25,218.75,180,185.75,215.5,194.75,164,2
216.5,219.25,181.25,186.5,214.75,194,163.75,2
216.5,219.5,180.5,186,215.25,194.5,163.75,2
215.25,220,180.5,187,215.25,194,163.25,2
215.75,219.25,180.75,186.25,214.75,194,163,2
216.5,220.25,180.75,186.5,214.5,194.75,162.5,2
216.25,218.5,179.75,186.5,215.75,194.25,164,2
216.75,220.5,181,186,216.25,193.5,163.25,2
216.5,218.75,179.5,186.75,215,194.25,163.75,2
216.25,219.5,180.25,186.75,215,193.75,163,2
216.25,219.5,179.75,186,215.5,194.5,163.75,2
215.75,219.75,178.75,187,214.5,193.75,163,2
216,219,180.75,187,214.5,193.75,163.25,2
217,220,180.25,186.75,215.75,194.25,164.5,2
215.75,218.5,180.75,187.5,214,194.25,163.25,2
217.25,219.75,179.75,186,214.5,193.5,165.25,2
214.75,218.25,180.25,187,214.5,194.25,163,2
216.5,219.25,178.75,186.25,213.75,193.5,164,2
216.25,218.5,181,187.75,216,194,163.25,2
217.5,219.5,180,186.75,214.5,194.5,164,2
215.25,219.25,180,187.25,215.5,193.25,161.75,2
216,219,179.75,186,215,194.75,164.5,2
216.25,219.25,180.5,187,215,193.25,163.75,2
216.5,218.75,180.25,186.25,215.75,195,164.25,2
216.5,219.75,181.5,186.75,214.5,193.25,163.25,2
216.75,218.25,179.75,186,214.5,195,164.25,2
215.5,218.25,180,186.75,214.75,193.75,163,2
216,219.25,180,186.25,214.5,194.75,164.25,2
216.25,219.25,180.5,187,214,193.5,163.75,2
216.25,218.75,179.75,186.75,214.5,194.5,164.5,2
216.5,219.5,180.5,185.75,213.25,194,163.5,2
215.5,218.5,180,186.25,216.25,194.5,163.5,2
215.5,220.5,180.25,186.25,213.75,193.25,165.5,2
215.75,217.75,180.5,186.75,216.25,195.25,164,2
216.25,220.25,180.5,187.5,215,193.5,164.75,2
215.25,219.75,180.75,186.25,215,195.5,163.25,2
217.5,219.75,180.25,186.5,213.5,195,164.5,2
215.25,218.5,179.5,187.5,215.75,194.5,163,2
216.25,219.5,180.25,186,214,193.75,163.5,2
216.5,220,180.75,187.75,215.25,194.5,163.5,2
217,219.25,180.75,186.75,213.75,195.5,164.5,2
215.5,218,180,189.25,216.25,194.75,163,2
216.5,221.25,180.75,188.25,213.25,194.75,163.5,2
216.75,219.25,180,188.25,215.75,194.5,164.25,2
216,219.25,179.5,187,215.5,195.25,163.5,2
214.75,219,180,189,214.75,193.75,162.75,2
216.5,219.75,181,187.5,214.25,195.25,165,2
216.5,218,180.5,188.5,214.5,194.5,164,2
215.75,219.25,178.75,188.75,216.25,195.75,164,2
215.5,220,181.75,188.5,213.5,193.5,162.5,2
218,220.5,180,188,214.25,195,164.25,2
216.5,218.5,180.25,189.5,214.75,194.5,164.5,2
215.75,218.5,180.25,189.5,214.5,194.5,163,2
217.25,221.25,181,188.25,213,193.25,163.25,2
217,219.25,179.5,188.75,215,196.25,164.75,2
216.25,219.5,180.5,189,214.5,194.75,162.75,2
216,217.75,180,188.75,215.25,195,162.5,2
217.25,220.5,181.25,188.75,214.25,194,164,2
217,219,179.25,188.75,214,195.5,164,2
215.25,220,180.75,189,215.25,195,163.5,2
216,219.75,181.5,188.5,215.5,194.5,163,2
218,220,179.5,188.25,211.75,194.75,164.75,2
215.25,217.75,180.5,190.5,216.75,195.5,163.5,2
216.75,219.75,180.75,189,214,193.75,163,2
214.75,218.75,179.5,189.5,214.75,195.25,162.75,2
217.5,220,180,188.5,213.5,195.25,164,2
215.75,218.5,180,190,215,195.5,163.5,2
217,220.75,181,189.25,214.5,194.25,163,2
216.75,220,180.5,188.25,215,195,163.25,2
216.5,218.5,179.5,189.25,216.5,196.5,162.5,2
215,219.5,181.5,191,215,194.5,161.75,2
217,219,179.75,189.25,214.75,197,163.5,2
216.5,219,179.75,190.25,215.5,194.75,162.25,2
216.25,220.25,179.75,188.5,214.75,195.75,162,2
216.25,219.5,180.5,189,215,194.75,162,2
217.75,220.25,180,189,214.5,196,162.5,2
217,219.25,180.25,188.75,215,195.75,163.5,2
216.75,219,180.5,189.75,216.25,195.75,163,2
217.5,220.75,180.25,188.75,214.5,195.25,163.25,2
216.75,218.25,180.5,189.25,216.25,196.5,162.5,2
217.5,220.25,181,190.25,212.75,194.75,162.25,2
217,218.75,179.75,189.5,216,196.5,163.25,2
217,219.25,181,190.25,215.5,195.5,162.5,2
216.75,219.5,181.25,189.5,216,195.75,162.25,2
217.25,219.75,181.5,189,215,195.5,162.25,2
217,219.75,180.75,189.25,215.5,195.5,162.25,2
216.75,219.75,180,188.75,214.25,196,163,2
217,219.5,181,189.25,215.25,195.5,162.5,2
218,220,180,188.75,215.75,197,163.5,2
216,219,180.75,189.75,215.25,194.75,161.5,2
218.5,220.25,180.5,188.75,214.25,195.5,161.25,2
217.5,219,181.25,189.25,216.25,196,163,2
217.5,220,180.75,190.5,214.75,196,163.25,2
217.25,220.25,181,190,215.5,195.5,162.25,2
217.75,219.25,179.75,189.25,215.5,196.5,163,2
217.75,219.5,180.5,190,215.5,196.25,163,2
216,219,180.25,190.75,215.75,196,162.25,2
218.25,221,181.5,190,214,194.5,162.75,2
218,218.5,179.25,190,215.75,196.75,163.25,2
215.5,218.75,181.25,191.5,216.25,195.75,162.75,2
217.25,219.5,179.75,190,214.25,196,163.5,2
217.75,219.75,180.5,189.5,215.75,196.75,163.5,2
217.25,219.25,180.75,191.5,216.5,196.5,162.75,2
217.25,219.75,179.5,190.5,215.25,195.75,163.5,2
217.5,219.75,179.25,189,213.75,196,163,2
217.75,219,179.5,190,216.25,196.75,164.5,2
216.25,219.25,182.25,192,216.25,196,162,2
218.75,221,181.25,189.5,214.75,196,164,2
217.75,218.75,178,190.75,216,196.25,163,2
217.25,219.5,180.75,191.5,215,195.75,162.25,2
218,220.25,180.75,190.75,214.75,195.75,163.5,2
217,219.75,180,190.25,216.25,197,163.75,2
217.25,218,180,189.75,215.25,195.25,163.25,2
217.5,219,181.5,192,216,196.25,163.25,2
218.5,221.5,181.5,190.75,214,195.75,162.75,2
217.5,219.25,179.25,190.75,215.25,197.5,163.5,2
215.5,220,181,192,215.25,196.5,163,2
217.25,219.25,180.75,190,214.75,195.75,162.5,2
217.5,220,179.5,189,214.25,196.25,163.75,2
217.5,219.75,180.25,190.25,216.25,195.25,163.75,2
217.75,219.25,180,190.5,216,195,163.25,2
217.75,220.25,180.5,190.5,214.5,195,163.5,2
218.25,219.25,179.25,190.5,214.5,196.25,163.75,2
216.75,219.25,180.5,191.25,214.5,195.75,162.25,2
218.5,221,181,191.25,215.25,196,163.5,2
217.5,218.75,179.75,191,216.25,196.5,164,2
217,218.75,180.75,190.25,215.5,195.5,163.5,2
217.75,219.5,180.75,190.25,215.25,195.25,163,2
218.25,219.5,180.25,190.75,214,196,163.25,2
217.75,219.5,180,190,215.5,196,162.5,2
216.75,219,180.75,190.75,215.25,196.25,163.25,2
217.75,221.25,181,190.75,214.75,196,163.5,2
217.25,219.5,179.5,190,214.5,197.5,163.5,2
217,219.25,180.75,191.25,216,196,162.75,2
217.75,221.25,180.5,190.25,215.5,196,163.25,2
217.25,220.5,180.25,190.25,215,196.25,163,2
217,220,180,190.5,216.5,196.5,162.5,2
217.25,220,180.25,190.75,215.5,195.75,163.25,2
218.25,220,181.5,190,215.25,195.25,162.5,2
218.25,218.75,180.5,189.5,214.25,196,163.75,2
216.5,219,181.75,191.5,216.25,196,161.5,2
218,220,180.5,190.25,214.25,196,162.75,2
217.75,219.5,180,190.75,215.25,196.25,162.75,2
217.5,219.25,180.25,191,215,196.5,163.5,2
217,220.25,180.5,190.25,213.75,194.25,162.5,2
217.5,219,180.25,190.75,214.5,196.25,162.75,2
217,219.25,181,190.25,214.25,196.5,162.75,2
216.75,219.5,180.5,189.75,216.5,196.5,163.5,2
217.5,221,180.75,190.75,214.25,196.25,163,2
217.25,219.75,180,190,216,197,164.25,2
217.5,220.25,180.25,191.5,215.75,196,163.75,2
217,220.25,180,189.75,215.5,196.25,163.5,2
217,220.5,181.25,189.75,214.5,195.5,162.25,2
217.25,220,179.75,190,216,194.5,162,2
217.75,220.5,180.5,190.25,215.25,196.25,164.5,2
217,219.5,179,191.25,215.25,195.75,163.25,2
217.5,219.75,180,189.25,214.5,195.75,161.5,2
217,219.5,179.5,191.75,216.25,195.5,163,2
217.5,220,180.25,189.75,215.25,196,163.25,2
216.75,218.5,179.5,192,215.5,195.75,163.25,2
217.5,219.75,180,189.75,215.25,196.5,163.25,2
217,218.75,179.25,190.5,215,195.75,163,2
218,220.25,179,190.25,215.25,195.75,163.25,2
216.75,219,180.75,190.5,214.25,196,162.75,2
216.75,218.75,179.75,190.25,215,195,163.75,2
216.75,219.75,181.25,190.5,215,195.75,162.5,2
217.25,219.25,179.25,189.5,215.25,196.25,163,2
215.75,219.75,180.5,190,215.75,196,162,2
217.75,219,180,189.75,215,196,163.75,2
216.5,219,180,189.75,215,195.75,162,2
217,218,179.5,189,214.75,196.25,163.25,2
216.5,220,180.5,189.25,215,196.25,162.5,2
217,219.25,179.75,189.5,213.5,195.75,162.75,2
217,220.25,181,189.75,214,195.25,163.25,2
216.75,218.5,180,190.25,215.75,196.25,163,2
216.75,219.75,180.75,190,214,194.5,163,2
216.5,218.75,179.25,189,214.5,196.75,162.25,2
216.5,220.5,179.75,189,215.25,195,161.5,2
216,219.25,180.5,190.25,215.5,196,162,2
217.75,220.5,180.25,190,214.75,195.5,163.25,2
217,218.75,180.75,189.75,215.25,195.25,164,2
217.25,220.25,180,189.25,214.25,195.75,163,2
216.25,219.5,180.5,191,215.75,196.75,162.5,2
218.25,220.5,181,189,213,194.5,163.75,2
217,219.25,180,190.25,216,197,163.75,2
217.5,219.75,179.75,190.25,215.5,196,162.25,2
216.25,219.75,180.75,189.25,215.5,195.25,162.75,2
217.75,219,178.75,189,214.5,197,164,2
215.75,219,180.25,191,217.5,195.5,162.5,2
217.25,219,179.75,190.5,215.25,195.25,163.75,2
217.5,220.25,180.75,190.5,215.25,195,162.25,2
217.75,219.25,179.75,189.25,215.75,197,163,2
216.25,218.5,180.25,191.25,214.5,195.25,162,2
217,219.25,180.5,190,213.5,195.75,163.75,2
219,220.5,180.5,190,214.5,194.75,163.75,2
216,218,179,189.75,216.75,196.75,163.5,2
216,219.75,180.75,189.75,214.25,194.25,162.25,2
218,219.5,180.25,189.5,214.75,196.25,163.5,2
217.75,219.5,179.75,190,213.5,194.75,163.25,2
216.75,218.25,178.75,190.75,216.25,195.75,161,2
216.25,219.75,181.5,191.25,214.25,193,162.5,2
217.5,219.75,180,189.5,214.5,196,163.25,2
217.75,218.75,178.5,189.75,214.75,196.5,163.25,2
214.25,218.5,180.5,191,216.25,195.25,163,2
217.5,221,181.25,189.5,213.75,194.75,163,2
216.5,218,178.5,190.25,215.5,196.25,163.25,2
216.25,218,180.25,189.75,214,196.5,163.25,2
217,219.25,181,192.5,216.5,195.25,162,2
217.75,220.75,180.75,190.25,213.75,195.25,162.75,2
216.75,219,179.75,190,215,196.5,163.5,2
217,218.75,180.5,189.5,215.25,195.5,163,2
215.25,219.75,182.5,190.75,213.75,195,161.75,2
218.5,220,180.25,188.75,213.25,196.25,164.5,2
215.5,217.75,180,191.25,216.5,196.25,162.25,2
217.75,220.75,179,191.25,215.5,195.75,162.5,2
216,219.25,180.5,190.75,215,196,162.75,2
217,219.5,179,188.75,214.25,196.5,163.75,2
216.75,218.75,180.5,192,216.25,195.75,162.5,2
217.25,219.5,180.25,191.25,214.5,195.25,163.5,2
218.5,220.25,180.75,190,214.75,195.75,163.75,2
216.5,218,179,190.25,215.75,196.75,163,2
216.25,220,181.25,192.25,215,195.25,162.25,2
218.5,219.25,180,190,214.75,196.5,163.5,2
216.75,219.25,180.5,191.25,214.75,195.25,162.25,2
217.5,219.25,180.25,190.25,216.25,196.5,163.25,2
216.75,219.5,180.5,191.75,215,196.25,163.5,2
218,220.5,180.25,190.5,215.25,196.5,163.75,2
217.75,219.75,180.75,191.25,215.75,196.5,164.25,2
216.75,219,180.5,192.25,215.75,195.5,163.5,2
217.25,220,180.75,190,214,195.5,162.75,2
216.25,218.75,179.75,190.75,216.25,196.75,163.5,2
217.75,220.25,180.75,190.75,213,195.75,164,2
216.5,218.25,178.5,189.75,215,196.5,164.25,2
217,218.75,180.5,191.25,214.75,195.75,162.75,2
217.5,220,180.25,190.5,215.5,196.5,164,2
217.25,219,180,190.75,215.75,196.25,163.25,2
216.75,219.75,180.75,191.5,215.25,196,163.5,2
216.75,219.75,180.25,191.5,215.25,197.25,163.75,2
217.75,220.25,180.5,192.25,214.75,195.5,162.75,2
217,219.25,179,191.25,214.5,197,164,2
216.5,219.5,180.75,192,216.25,195.25,162.5,2
218.25,219.5,180.75,190.5,214.75,196.25,163.75,2
217.25,219.75,180.25,191.25,215,196.75,162.75,2
217,219.25,180.25,191.25,214.75,196.25,163.5,2
217.5,220,181,190,215.5,196.5,163.25,2
217,218.75,180.5,190,215.5,196.25,164,2
216.75,219.75,179.5,190.5,214.25,196.75,163.25,2
216,219,181,191.5,215.5,195.5,163.75,2
218,221.5,181,189.75,212.75,194.25,164,2
217.25,219.75,179.5,189.75,216.5,197.5,163.25,2
216,219.5,180.75,191.75,215.75,195,162.75,2
217,220.5,180.25,190.75,213,196,164.75,2
217,219.5,181.25,191.25,216.25,196.75,165.5,2
216,219.25,179.25,191.5,215.25,196.25,163.25,2
217.75,219.25,179.75,191.25,214.5,195.75,164.25,2
217.5,219.75,180.25,190.75,214.25,195.5,164.25,2
216.25,217.75,180,191.25,215,197.75,164.75,2
216,219.25,181.5,192,214.25,195.25,162.75,2
218,220.75,180.5,190,213.5,196.25,163.75,2
216.75,219,179.75,191.75,217,197.25,164.25,2
216,219.25,180.5,192.5,215,196,163,2
217.75,220,180.25,190.75,213.75,196.25,164.25,2
216.75,219.75,179.25,191,215.5,196.75,164,2
216.5,219.25,181,191.25,215,196.5,165.25,2
215.75,219.75,180.5,191.25,215.75,195.25,163.25,2
217.25,220.5,179.75,190.5,212.5,195,163.75,2
216.5,217.5,178.5,191.25,216,196,163.5,2
216.5,220.25,180.5,192.5,215.75,196,162.25,2
218,220.25,179.75,190.25,213.5,195.75,163.75,2
216.75,220.25,180,191.25,215,197,163.75,2
216.75,219.75,180.25,191,214.25,196.25,163.5,2
217,217,180.5,191,213.75,196.25,163.75,2
217.75,219.75,181,191,213.5,195.75,165.75,2
217.25,219,181,191,214.5,197.25,164.75,2
217,219.25,180.5,192.5,214,195,163,2
218.25,221,180.25,190,213.5,196.25,164.5,2
216,218,180.75,190.75,215,196.75,163,2
216.75,219,181,191.5,213.5,196.75,163.5,2
216.25,219.5,180.75,190,213.5,196.5,164.5,2
217,219.25,180.5,190,214.25,196.25,164,2
217,220,180.75,191.25,214.75,196.5,163.75,2
216.25,219.5,180.25,191,214,195.75,163.25,2
217,220.25,179.25,189.75,213.25,195.75,163.75,2
216.25,218.75,179.25,191.5,214.75,197.25,162.25,2
216.75,220,180.25,192,213,195.5,162,2
217,219.5,180,190.75,214.25,196.25,163.75,2
216.5,219.75,180.75,190.75,212.75,196.5,164,2
215.5,218.75,179.75,191.5,214.5,195.5,163.25,2
217.25,219.5,181.5,190.75,213.75,196,164,2
217.25,219.5,179.75,191,213.25,195.5,164,2
216.25,218.75,179.5,191,213.5,197,163.25,2
216.5,220.25,181,191.5,213.75,195.75,162.5,2
217.75,220.25,180.5,189.75,213,196,164,2
216.5,218.75,180.75,190.5,214.25,196,163,2
217,218.75,180,190.75,212,196.75,163.5,2
216.25,219.75,180.5,191,213.5,196,163,2
216.5,219,179.25,190.75,212.75,196.75,164,2
216.75,220.5,180.5,190.75,214.25,196,164.25,2
216.5,218.25,180.25,191,213.75,196.5,164,2
217.25,221.25,181,190,213.25,194.75,163,2
216.5,219,179.5,190.25,214.25,197,164.75,2
216,219.5,181.25,190.5,214.25,195.5,163.25,2
215.5,218.75,180,190,213.5,196,163.5,2
217.25,219.75,180.75,190.5,213.5,195.75,165.75,2
216.5,219.25,179.75,190,214,196.25,163.75,2
216.75,219.25,180.5,189.75,213.75,195.75,163.25,2
216.25,219.5,179.75,190.5,213,195.75,163,2
218,219.5,180,190,212.75,196,164.5,2
215.5,219,180.25,192,213,195.5,163.25,2
216.25,219.5,180,189.5,213.5,195.5,163.75,2
216.25,218.75,180.5,190,213.75,196.25,163.75,2
217.5,219.25,179.5,189.5,212.75,195.5,163.75,2
215,218.5,180.5,190.5,212.25,195.25,163.25,2
217.25,218.5,179.75,190.75,213,195.25,164.5,2
215.25,218.75,180.75,190.25,211.75,195.5,163,2
217,218.75,179.5,190.75,212,196.75,164.5,2
215,218.5,180.25,190.5,211,195.5,162.25,2
216.75,218.75,179.5,190,212.25,195.5,163.75,2
215.75,219.5,180,190.25,213,195.25,162,2
216.25,218.75,180,190.25,211.25,197,164.25,2
216,219.25,179.75,191,212.25,195.5,161.75,2
216.5,218.5,180.25,189.75,212.25,196.25,164.75,2
216.75,220.25,180,190,212,195,163.25,2
215.5,218.25,179.75,189.75,212.5,196.25,163.25,2
216.75,220,180,188.75,211.25,195.25,163.5,2
215.5,219,179.25,189.75,213.5,196.5,163.5,2
216.5,219.5,180.25,190.5,211.25,194.75,163.5,2
216,219.75,180,189.75,213.5,196.5,163.25,2
216.75,219.75,180.75,190,211.75,196,164,2
216,219.5,179.75,190,212.5,196,162.75,2
215.75,218.75,178.25,189.25,210.5,195.75,163.75,2
216,218.75,179.5,191.25,213,195.75,163.5,2
216.75,219.75,180,188.5,211.75,196,163.5,2
215.5,218.75,180.75,191.25,212.75,195.75,163.25,2
217.75,220.25,180,189.5,211.25,196,163.75,2
215,217.5,179.75,190.25,211,195.75,163.75,2
216,220,180,190,212,196.5,163.5,2
216,219.5,181,190.75,212,195.25,163.75,2
217,219.5,179.75,189,211,196.5,164,2
215.75,218.75,180.25,191,212,195.75,163,2
216.75,219.25,180,189.5,212,196.25,164.25,2
216,219.5,180.75,190.5,211,195,163.5,2
215.5,218.75,179,189.5,212.25,196.75,163,2
215.25,219.5,180.75,191,211.5,194,162,2
217,219.5,180.5,189.75,211.25,195,163.25,2
217.25,219.25,180.25,190,211.75,196,164.5,2
215.75,218.25,178.75,191,213.5,196.75,162.75,2
215.75,219.5,181.25,189.75,211,194.5,163.5,2
216.5,218.75,179.5,189,210.25,196.5,163,2
216,218.75,179.5,190,209.5,196,163.25,2
216,218.75,179.75,190.25,212.5,196,163.5,2
216,220,180.5,189.25,210.5,194.5,162.25,2
217.25,219.25,179.25,189.5,211.25,196.5,164.75,2
215.75,218.25,179.75,189.75,212,196.75,163.75,2
215,219.25,180.5,192,213,195.5,162.5,2
217.25,221.25,180.25,189.25,209.5,194.75,165,2
215.75,218,179.75,190.25,212.5,197.5,164,2
215.5,219.25,180.75,189.5,212,196,162.75,2
215.75,219,180.5,190.25,212,196.25,163.25,2
217.5,221,180,188.75,211.5,196.25,163.75,2
215.25,217.75,180,190,213,197,164,2
215.75,219,180.25,189.5,215.25,196,162.75,2
216.75,221.25,181.5,189.75,211,195,163.5,2
218.5,219.25,178.5,188.25,210.25,196.75,164.75,2
214.5,218.5,179,191.25,214.25,196.75,163,2
216.75,220,180.25,189.5,211.5,195.25,163,2
216,220,179.75,189.25,212.25,195.5,163,2
216.75,219.25,178.75,189.5,212.5,197.25,164,2
216.5,217.25,180.5,190.25,212.75,195.5,163,2
216.75,220,181,190,211,195.25,162.5,2
217.75,219.25,179.25,188.5,213.75,196,163.75,2
216,218,178.75,190.75,213.75,197.25,163.75,2
215,220.5,182.5,190.5,211.5,194.5,162.5,2
218.25,219.5,179.25,188.75,212.75,196.75,164.75,2
216,218.5,179.5,189.25,212.5,196.25,163.5,2
216,218.75,180,190.75,213.25,196,164,2
217,220.5,181,190.5,212,196,163,2
216.5,218.5,179.75,189.5,212.5,197,165.25,2
216.25,219.5,180.25,190.25,215.25,197.25,163.25,2
216.25,220.25,181,190.75,212,195.25,163,2
217.25,220.5,180,189,211.5,196,164.5,2
215.5,218.5,179.25,190,214,197,162.25,2
216.5,220,180.5,190,212.5,195.5,163.25,2
216.75,219.25,180.5,189.25,212.25,196.5,162.5,2
217,219.75,179,189.75,212.25,196.75,163.75,2
216.25,218.75,180,191,212,197.25,161.75,2
216,219.75,180.5,189.5,212.75,195.75,163,2
217.25,220.5,180.5,190,212.5,196,164.25,2
216.25,219,179.75,190.5,213.25,197.25,164.5,2
216.5,219.5,181,191.25,212.75,195.25,163.75,2
216.75,219.75,179,189.25,212.75,197,163.75,2
215,218,181,190,213.25,196,162.75,2
217.75,221.25,180.5,190.75,212.5,196.5,164.75,2
216,219.75,180.75,190,213.5,196.5,163.75,2
217.5,219.75,180.5,190.75,214,196.25,164.25,2
217,219.75,180,190,212.25,196.25,163.75,2
215.75,219.25,182,190.75,213,195.75,162.5,2
217.5,220.5,180,190,212.25,196.75,163,2
216,219.5,180.5,190.5,212.75,197.5,162.75,2
216.25,219.25,180.75,189.75,212.5,196.5,163,2
216,219.25,179.75,190.5,214.75,197,162.25,2
216.25,220.5,181.75,191,213,196,163.5,2
217.25,220.75,180.25,190,212.5,196.75,162.75,2
216,219.25,180.75,190.25,213.5,196.5,164,2
216.75,219.5,180.75,190.25,212.75,194.75,164,2
216.5,218.75,180,189.75,212.75,197.25,163.5,2
217.25,219.75,181,191.25,211.5,196.25,164,2
216.25,219.5,179.25,190.25,213.5,197,164,2
215.75,219.25,180.75,190.75,213.25,195.25,163,2
217.25,220.25,180.5,190.5,211.25,197,164.5,2
215,219.5,180.25,190.5,213.75,197.25,164.5,2
216.25,219.5,180.75,190.5,213.75,195.75,163.25,2
217,220,180.25,190,213.25,197,164,2
216.25,219,180.75,190.25,213.5,196,163.75,2
216.5,219.75,180,190,214.25,196.5,163.25,2
216.25,220,181.25,190.5,214,196.25,163.75,2
217.25,221.25,180,190.25,213.25,196,164,2
216.75,219,179.75,191.25,214.75,197,164,2
216.25,220,180.75,190.75,213,195.25,163.25,2
217,219.5,179.5,189.5,213.25,196.25,164,2
216,218.25,179.25,191,213.75,196.5,163,2
216.75,220,180.5,190.25,211.75,195.75,162.75,2
216.75,219.5,180.25,190.25,213,197,164.5,2
217,219.25,180.75,190.75,213,195.75,163.75,2
216.75,220,180,191.5,213.5,197.25,163.75,2
215.75,220,182.25,191,212.75,196.25,162.75,2
217,221,180.25,190.5,214.25,197.75,164,2
216,219,180.5,190.25,213.75,196.75,163,2
217,219.5,180.75,190.25,212.25,196.75,164,2
216.75,220,180.5,190.75,213.75,197.5,164.25,2
216,218.75,180.5,189.5,213.5,197,163.25,2
216.25,219,180.5,189.75,213.75,197,164,2
215.25,219.75,180.5,190.25,214.25,196,162.25,2
217.5,220.25,180.5,189.5,213.5,196.25,164,2
217,219.25,179.75,191,214.75,197,163.25,2
216.5,220.25,180.75,191.5,216.25,195.5,163.75,2
217,219.5,179.75,190.25,213.75,196.5,164.5,2
216.5,218.75,179.5,190.75,214,197.25,164,2
216,219,179,191.25,214,196,163.75,2
217.25,219.25,180.25,190.25,213.25,197,163.75,2
217.5,219,180.5,191.5,214.75,196.5,163.5,2
216.75,219.5,179.5,190.75,214.25,197.25,165,2
216,219.25,181.25,191.5,213.75,196.5,163.75,2
216.75,219.75,180,190.25,212.5,196.5,164.25,2
215.25,218,180.25,190,213.25,196.5,163.25,2
217,219.75,180.25,190.75,213.75,196.5,164.25,2
215.5,220,180.75,191,213.75,197,163.75,2
217,219,179.75,189.75,214.25,197,163.75,2
216.25,219.25,180.25,190,215.25,197.75,163.75,2
216.25,218.25,180.25,191,214,196.75,163.75,2
217,220.75,180.5,190.75,213.75,197,163.75,2
216.5,219,179.75,191.25,214,197.75,164,2
217,220.5,180.5,192,214,196,163.5,2
216.25,219.25,180.5,190.5,213.75,196.5,163.75,2
218.25,219.25,179.75,190.25,214.25,196.25,164.25,2
215.5,219,179.75,191,214.75,196.75,162.75,2
216.75,219.75,180,191.75,213.75,196.75,164.25,2
216,219.25,180.25,191.25,212.5,195.5,163.5,2
